89 629 456    ;6;- Парапинское;с Парапино
89 629 459    ;8;- Покровское;с Покровск
89 629 463    ;0;- Примокшанское;п Примокшанский
89 629 465    ;5;- Русско-Лашминское;с Русская Лашма
89 629 467    ;2;- Рыбкинское;с Рыбкино
89 629 481    ;9;- Токмовское;с Токмово
89 629 483    ;3;- Троицкое;с Троицк
89 629 489    ;7;- Чекашево-Полянское;с Чекашевы Поляны
89 629 495    ;4;- Шингаринское;п Силикатный
89 631 000    ;6;Кочкуровский муниципальный район;с Кочкурово
89 631 400    ;8;Сельские поселения Кочкуровского муниципального района/;
89 631 405    ;4;- Булгаковское;с Булгаково
89 631 410    ;4;- Воеводское;с Воеводское
89 631 420    ;0;- Качелайское;с Качелай
89 631 425    ;7;- Кочкуровское;с Кочкурово
89 631 430    ;7;- Красномайское;п Красномайский
89 631 435    ;3;- Мордовско-Давыдовское;с Мордовское Давыдово
89 631 440    ;3;- Мураньское;с Мурань
89 631 450    ;5;- Новопырменское;с Новая Пырма
89 631 457    ;0;- Подлесно-Тавлинское;с Подлесная Тавла
89 631 460    ;6;- Сабаевское;с Сабаево
89 631 465    ;2;- Семилейское;с Семилей
89 631 470    ;2;- Старотурдаковское;с Старые Турдаки
89 634 000    ;4;Краснослободский муниципальный район;г Краснослободск
89 634 100    ;5;Городские поселения Краснослободского муниципального района/;
89 634 101    ;2;- Краснослободское;г Краснослободск
89 634 400    ;1;Сельские поселения Краснослободского муниципального района/;
89 634 404    ;0;- Гуменское;с Гумны
89 634 412    ;2;- Ефаевское;с Ефаево
89 634 420    ;4;- Старозубаревское;д Старое Зубарево
89 634 428    ;2;- Колопинское;с Колопино
89 634 432    ;5;- Красноподгорное;д Красная Подгора
89 634 436    ;4;- Куликовское;с Куликово
89 634 440    ;7;- Мордовско-Паркинское;с Мордовские Парки
89 634 448    ;5;- Новокарьгинское;с Новая Карьга
89 634 452    ;8;- Селищинское;с Селищи
89 634 456    ;7;- Сивиньское;с Сивинь
89 634 460    ;2;- Слободско-Дубровское;с Слободские Дубровки
89 634 468    ;8;- Старогоряшинское;с Старые Горяши
89 634 472    ;0;- Старорябкинское;с Старая Рябка
89 634 476    ;5;- Старосиндровское;с Старое Синдрово
89 634 484    ;1;- Чукальское;с Чукалы
89 634 488    ;0;- Шаверское;с Шаверки
89 637 000    ;3;Лямбирский муниципальный район;с Лямбирь
89 637 400    ;5;Сельские поселения Лямбирского муниципального района/;
89 637 405    ;1;- Аксеновское;с Аксеново
89 637 410    ;1;- Александровское;с Александровка
89 637 415    ;8;- Атемарское;с Атемар
89 637 420    ;8;- Протасовское;с Протасово
89 637 425    ;4;- Берсеневское;с Берсеневка
89 637 430    ;4;- Болотниковское;с Болотниково
89 637 432    ;9;- Большеелховское;с Большая Елховка
89 637 435    ;0;- Дальнее;п Дальний
89 637 440    ;0;- Кривозерьевское;с Кривозерье
89 637 445    ;7;- Лямбирское;с Лямбирь
89 637 447    ;1;- Михайловское;с Михайловка
89 637 450    ;7;- Скрябинское;с Скрябино
89 637 455    ;3;- Пензятское;с Пензятка
89 637 460    ;3;- Первомайское;с Первомайск
89 637 465    ;7;- Саловское;п Совхоз "Коммунар"
89 637 470    ;0;- Татарско-Тавлинское;с Татарская Тавла
89 640 000    ;5;Ромодановский муниципальный район;рп Ромоданово
89 640 100    ;0;Городские поселения Ромодановского муниципального района/;
89 640 151    ;1;- Ромодановское;рп Ромоданово
89 640 400    ;7;Сельские поселения Ромодановского муниципального района/;
89 640 405    ;3;- Алтарское;с Алтары
89 640 410    ;3;- Анненковское;с Анненково
89 640 415    ;7;- Белозерьевское;с Белозерье
89 640 420    ;0;- Вырыпаевское;с Вырыпаево
89 640 425    ;6;- Константиновское;с Константиновка
89 640 430    ;6;- Кочуновское;с Кочуново
89 640 435    ;2;- Куриловское;с Курилово
89 640 440    ;2;- Курмачкасское;с Курмачкасы
89 640 445    ;9;- Липкинское;п Липки
89 640 450    ;9;- Малоберезниковское;с Малые Березники
89 640 457    ;8;- Набережное;п Ромодановский махоркосовхоз
89 640 460    ;5;- Пушкинское;с Пушкино
89 640 465    ;1;- Пятинское;с Пятина
89 640 470    ;1;- Салминское;с Салма
89 640 480    ;8;- Трофимовщинское;с Трофимовщина
89 640 485    ;4;- Уришкинское;с Уришка
89 643 000    ;9;Рузаевский муниципальный район;г Рузаевка
89 643 100    ;4;Городские поселения Рузаевского муниципального района/;
89 643 101    ;1;- Рузаевка;г Рузаевка
89 643 400    ;0;Сельские поселения Рузаевского муниципального района/;
89 643 408    ;9;- Архангельско-Голицынское;с Архангельское Голицыно
89 643 416    ;0;- Болдовское;с Болдово
89 643 420    ;3;- Верхнеурледимское;с Верхний Урледим
89 643 424    ;2;- Ключаревское;с Ключарево
89 643 428    ;1;- Красноклинское;с Красный Клин
89 643 436    ;3;- Левженское;с Левжа
89 643 440    ;6;- Мордовско-Пишлинское;с Мордовская Пишля
89 643 444    ;5;- Русско-Баймаковское;д Русское Баймаково
89 643 448    ;4;- Пайгармское;с Пайгарма
89 643 452    ;7;- Палаевское;с Палаевка
89 643 456    ;6;- Перхляйское;с Перхляй
89 643 458    ;0;- Плодопитомническое;п Плодопитомнический
89 643 459    ;8;- Приреченское;п Левженский
89 643 460    ;9;- Стрелецко-Слободское;с Стрелецкая Слобода
89 643 464    ;8;- Сузгарьевское;с Сузгарье
89 643 468    ;7;- Татарско-Пишлинское;с Татарская Пишля
89 643 472    ;8;- Красносельцовское;п Совхоз "Красное Сельцо"
89 643 476    ;9;- Трускляйское;с Трускляй
89 643 480    ;1;- Хованщинское;с Хованщина
89 643 484    ;0;- Шишкеевское;с Шишкеево
89 646 000    ;2;Старошайговский муниципальный район;с Старое Шайгово
89 646 400    ;4;Сельские поселения Старошайговского муниципального района/;
89 646 404    ;3;- Богдановское;с Богдановка
89 646 412    ;5;- Восходское;п Восход
89 646 419    ;6;- Ингенер-Пятинское;с Ингенер-Пятина
89 646 427    ;8;- Конопатское;с Конопать
89 646 439    ;9;- Лемдяйское;с Лемдяй
89 646 442    ;4;- Леткинское;с Летки
89 646 446    ;3;- Мельцанское;с Мельцаны
89 646 454    ;5;- Новоакшинское;с Новое Акшино
89 646 457    ;7;- Новоалександровское;с Новая Александровка
89 646 461    ;0;- Новотроицкое;с Новотроицкое
89 646 465    ;9;- Новофедоровское;с Новая Федоровка
89 646 473    ;0;- Рязановское;с Рязановка
89 646 481    ;2;- Старотеризморгское;с Старая Теризморга
89 646 482    ;5;- Старофедоровское;с Старая Федоровка
89 646 484    ;4;- Старошайговское;с Старое Шайгово
89 646 491    ;9;- Шигоньское;с Шигонь
89 646 495    ;8;- Шуварское;с Шувары
89 649 000    ;6;Темниковский муниципальный район;г Темников
89 649 100    ;1;Городские поселения Темниковского муниципального района/;
89 649 101    ;9;- Темниковское;г Темников
89 649 400    ;8;Сельские поселения Темниковского муниципального района/;
89 649 404    ;7;- Аксельское;с Аксел
89 649 408    ;6;- Алексеевское;д Алексеевка
89 649 409    ;3;- Андреевское;д Андреевка
89 649 412    ;9;- Бабеевское;с Бабеево
89 649 416    ;8;- Булаевское;с Булаево
89 649 420    ;0;- Жегаловское;с Жегалово
89 649 424    ;3;- Русско-Тювеевское;д Русское Тювеево
89 649 428    ;9;- Ишейское;с Ишейки
89 649 432    ;1;- Кондровское;с Кондровка
89 649 436    ;0;- Кушкинское;с Кушки
89 649 452    ;4;- Митряловское;с Митрялы
89 649 456    ;3;- Подгорно-Канаковское;с Подгорное Канаково
89 649 468    ;4;- Пурдошанское;с Пурдошки
89 649 472    ;7;- Русско-Караевское;д Русское Караево
89 649 480    ;9;- Старогородское;с Старый Город
89 649 484    ;8;- Староковыляйское;с Старый Ковыляй
89 649 488    ;7;- Тархановское;с Тарханы
89 649 492    ;2;- Урейское;с Урей 3-й
89 651 000    ;3;Теньгушевский муниципальный район;с Теньгушево
89 651 400    ;5;Сельские поселения Теньгушевского муниципального района/;
89 651 405    ;1;- Барашевское;п Барашево
89 651 415    ;8;- Дачное;п Дачный
89 651 420    ;8;- Красноярское;д Красный Яр
89 651 425    ;4;- Куликовское;с Куликово
89 651 440    ;0;- Нароватовское;с Нароватово
89 651 450    ;7;- Стандровское;с Стандрово
89 651 455    ;3;- Старокачеевское;с Старая Качеевка
89 651 460    ;3;- Такушевское;с Такушево
89 651 465    ;0;- Теньгушевское;с Теньгушево
89 651 475    ;6;- Хлебинское;с Хлебино
89 651 480    ;6;- Шокшинское;с Шокша
89 654 000    ;7;Торбеевский муниципальный район;рп Торбеево
89 654 100    ;2;Городские поселения Торбеевского муниципального района/;
89 654 151    ;1;- Торбеевское;рп Торбеево
89 654 400    ;9;Сельские поселения Торбеевского муниципального района/;
89 654 405    ;5;- Варжеляйское;с Варжеляй
89 654 410    ;5;- Виндрейское;с Виндрей
89 654 415    ;1;- Дракинское;с Дракино
89 654 420    ;1;- Жуковское;с Жуково
89 654 425    ;8;- Кажлодское;с Кажлодка
89 654 430    ;8;- Красноармейское;п Красноармейский
89 654 435    ;4;- Краснопольское;с Краснополье
89 654 440    ;4;- Лопатинское;с Лопатино
89 654 445    ;0;- Мордовско-Юнкинское;с Мордовские Юнки
89 654 450    ;0;- Никольское;с Никольское
89 654 465    ;3;- Салазгорьское;с Салазгорь
89 654 470    ;3;- Старопичурское;с Старые Пичуры
89 654 475    ;7;- Сургодьское;с Сургодь
89 654 480    ;0;- Татарско-Юнкинское;с Татарские Юнки
89 654 485    ;6;- Хилковское;с Хилково
89 657 000    ;0;Чамзинский муниципальный район;рп Чамзинка
89 657 100    ;6;Городские поселения Чамзинского муниципального района/;
89 657 151    ;5;- Чамзинка;рп Чамзинка
89 657 155    ;4;- Комсомольское;рп Комсомольский
89 657 400    ;2;Сельские поселения Чамзинского муниципального района/;
89 657 405    ;9;- Алексеевское;п Алексеевка
89 657 410    ;9;- Апраксинское;с Апраксино
89 657 415    ;5;- Большемаресевское;с Большое Маресево
89 657 420    ;5;- Большеремезенское;с Большие Ремезенки
89 657 425    ;1;- Краснопоселковское;с Красный Поселок
89 657 430    ;1;- Кульминское;с Кульмино
89 657 435    ;8;- Маломаресевское;с Малое Маресево
89 657 440    ;8;- Медаевское;с Медаево
89 657 445    ;4;- Мичуринское;с Мичурино
89 657 450    ;4;- Мокшалейское;с Мокшалей
89 657 453    ;6;- Отрадненское;с Отрадное
89 657 455    ;0;- Пичеурское;с Пичеуры
89 657 460    ;0;- Сабур-Мачкасское;с Сабур-Мачкасы
89 700 000    ;3;Городские округа Республики Мордовии/;
89 701 000    ;8;- Саранск;г Саранск
;;;
92 000 000    ;2;Муниципальные образования Республики Татарстан (Татарстана);
92 600 000    ;9;Муниципальные районы Республики Татарстан (Татарстана);
92 601 000    ;3;Агрызский муниципальный район;г Агрыз
92 601 100    ;9;Городские поселения Агрызского муниципального района/;
92 601 101    ;6;- город Агрыз;г Агрыз
92 601 400    ;5;Сельские поселения Агрызского муниципального района/;
92 601 405    ;1;- Азевское;с Азево
92 601 410    ;1;- Бимское;с Бима
92 601 415    ;8;- Кичкетанское;с Кичкетан
92 601 420    ;8;- Кулегашское;с Кулегаш
92 601 425    ;4;- Девятернинское;с Девятерня
92 601 430    ;4;- Иж-Бобьинское;с Иж-Бобья
92 601 435    ;0;- Исенбаевское;с Исенбаево
92 601 438    ;2;- Кадряковское;с Кадряково
92 601 440    ;0;- Кадыбашское;с Кадыбаш
92 601 445    ;7;- Красноборское;с Красный Бор
92 601 449    ;6;- Крындинское;с Крынды
92 601 454    ;6;- Кудашевское;с Кудашево
92 601 458    ;5;- Кучуковское;с Нижнее Кучуково
92 601 463    ;5;- Новобизякинское;с Янга-Аул
92 601 468    ;1;- Салаушское;с Салауши
92 601 472    ;4;- Сарсак-Омгинское;с Сарсак-Омга
92 601 477    ;0;- Старосляковское;с Старое Сляково
92 601 481    ;3;- Старочекалдинское;с Старая Чекалда
92 601 486    ;5;- Табарлинское;с Табарле
92 601 491    ;8;- Терсинское;с Терси
92 601 496    ;6;- Шаршадинское;с Шаршада
92 602 000    ;8;Азнакаевский муниципальный район;г Азнакаево
92 602 100    ;3;Городские поселения Азнакаевского муниципального района/;
92 602 101    ;0;- город Азнакаево;г Азнакаево
92 602 157    ;6;- поселок городского типа Актюбинский;пгт Актюбинский
92 602 400    ;1;Сельские поселения Азнакаевского муниципального района/;
92 602 404    ;9;- Агерзинское;с Агерзе
92 602 408    ;8;- Алькеевское;с Алькеево
92 602 412    ;0;- Асеевское;с Асеево
92 602 416    ;4;- Балтачевское;с Балтачево
92 602 418    ;4;- Бирючевское;д Бирючевка
92 602 420    ;2;- Вахитовское;п Победа
92 602 424    ;1;- Верхнестярлинское;с Верхнее Стярле
92 602 427    ;3;- Ильбяковское;с Ильбяково
92 602 428    ;0;- Какре-Елгинское;с Какре-Елга
92 602 432    ;3;- Карамалинское;с Карамалы
92 602 436    ;2;- Мальбагушское;с Мальбагуш
92 602 440    ;5;- Масягутовское;с Масягутово
92 602 444    ;4;- Микулинское;с Микулино
92 602 448    ;3;- Сапеевское;с Сапеево
92 602 452    ;6;- Сарлинское;с Сарлы
92 602 456    ;5;- Сухояшское;с Большой Сухояш
92 602 458    ;5;- Татарско-Шуганское;с Татарский Шуган
92 602 459    ;7;- Тойкинское;с Тойкино
92 602 460    ;8;- Тумутукское;с Тумутук
92 602 462    ;2;- Уразаевское;с Уразаево
92 602 464    ;7;- Урманаевское;с Урманаево
92 602 468    ;6;- Урсаевское;с Урсаево
92 602 472    ;9;- Учаллинское;с Учалле
92 602 476    ;8;- Чалпинское;с Чалпы
92 602 480    ;0;- Чемодуровское;с Чемодурово
92 602 484    ;3;- Чубар-Абдулловское;с Чубар-Абдуллово
92 604 000    ;7;Аксубаевский муниципальный район;пгт Аксубаево
92 604 100    ;2;Городские поселения Аксубаевского муниципального района/;
92 604 151    ;1;- поселок городского типа Аксубаево;пгт Аксубаево
92 604 400    ;9;Сельские поселения Аксубаевского муниципального района/;
92 604 410    ;5;- Беловское;с Новое Узеево
92 604 413    ;7;- Емелькинское;с Емелькино
92 604 414    ;4;- Карасинское;д Караса
92 604 415    ;1;- Кривоозерское;с Кривоозерки
92 604 420    ;1;- Мюдовское;п Мюд
92 604 425    ;8;- Новоаксубаевское;с Новое Аксубаево
92 604 430    ;8;- Новоибрайкинское;с Новое Ибрайкино
92 604 435    ;4;- Новокиреметское;с Новая Киреметь
92 604 445    ;0;- Саврушское;с Старые Савруши
92 604 450    ;0;- Староибрайкинское;с Старое Ибрайкино
92 604 455    ;7;- Староильдеряковское;с Старое Ильдеряково
92 604 460    ;7;- Старокиреметское;с Старая Киреметь
92 604 465    ;3;- Старокиязлинское;с Старые Киязлы
92 604 468    ;5;- Старотатарско-Адамское;с Старый Татарский Адам
92 604 470    ;3;- Старотимошкинское;с Старое Тимошкино
92 604 475    ;7;- Староузеевское;с Старое Узеево
92 604 480    ;0;- Сунчелеевское;с Сунчелеево
92 604 485    ;6;- Трудолюбовское;с Трудолюбово
92 604 490    ;6;- Урмандеевское;с Савгачево
92 604 493    ;8;- Щербенское;с Щербень
92 605 000    ;1;Актанышский муниципальный район;с Актаныш
92 605 400    ;3;Сельские поселения Актанышского муниципального района/;
92 605 402    ;8;- Аишевское;с Аишево
92 605 404    ;2;- Аккузовское;с Аккузово
92 605 408    ;1;- Актанышбашское;д Актанышбаш
92 605 409    ;9;- Актанышское;с Актаныш
92 605 411    ;7;- Атясевское;с Атясево
92 605 415    ;6;- Верхнеяхшеевское;с Верхнее Яхшеево
92 605 419    ;5;- Казкеевское;с Казкеево
92 605 423    ;8;- Кировское;п свх им Кирова
92 605 427    ;7;- Кузякинское;с Кузякино
92 605 430    ;2;- Уразаевское;д Уразаево
92 605 432    ;7;- Усинское;д Качкиново
92 605 434    ;1;- Новоалимовское;с Новое Алимово
92 605 438    ;0;- Масадинское;д Масады
92 605 441    ;6;- Поисевское;с Поисево
92 605 445    ;5;- Староаймановское;с Старое Айманово
92 605 448    ;7;- Старобайсаровское;с Старое Байсарово
92 605 451    ;2;- Старобугадинское;с Старые Бугады
92 605 454    ;4;- Старокурмашевское;с Старое Курмашево
92 605 457    ;6;- Старосафаровское;с Старое Сафарово
92 605 464    ;0;- Такталачукское;с Такталачук
92 605 470    ;8;- Татарско-Суксинское;с Татарские Суксы
92 605 473    ;5;- Татарско-Ямалинское;с Татарские Ямалы
92 605 477    ;9;- Тлякеевское;с Старое Тлякеево
92 605 481    ;1;- Тюковское;с Тюково
92 605 485    ;0;- Чалманаратское;с Чалманарат
92 605 493    ;2;- Чуракаевское;с Чуракаево
92 606 000    ;6;Алексеевский муниципальный район;пгт Алексеевское
92 606 100    ;1;Городские поселения Алексеевского муниципального района/;
92 606 151    ;0;- поселок городского типа Алексеевское;пгт Алексеевское
92 606 400    ;8;Сельские поселения Алексеевского муниципального района/;
92 606 405    ;4;- Билярское;с Билярск
92 606 410    ;4;- Большеполянское;с Большие Полянки
92 606 415    ;0;- Большетиганское;с Большие Тиганы
92 606 420    ;0;- Бутлеровское;с Мокрые Курнали
92 606 425    ;7;- Войкинское;с Войкино
92 606 435    ;3;- Ерыклинское;с Ерыкла
92 606 440    ;3;- Куркульское;с Куркуль
92 606 442    ;8;- Курналинское;с Сухие Курнали
92 606 445    ;5;- Лебединское;с Лебедино
92 606 450    ;8;- Лебяжинское;с Лебяжье
92 606 455    ;6;- Левашевское;с Левашево
92 606 460    ;6;- Майнское;с Верхняя Татарская Майна
92 606 470    ;2;- Подлесно-Шенталинское;с Подлесная Шентала
92 606 475    ;9;- Родниковское;с Родники
92 606 476    ;6;- Ромодановское;с Ромодан
92 606 478    ;0;- Сахаровское;с Сахаровка
92 606 480    ;9;- Среднетиганское;с Средние Тиганы
92 606 490    ;5;- Степношенталинское;с Степная Шентала
92 606 495    ;1;- Ялкынское;д Ялкын
92 607 000    ;0;Алькеевский муниципальный район;с Базарные Матаки
92 607 400    ;2;Сельские поселения Алькеевского муниципального района/;
92 607 404    ;1;- Аппаковское;с Аппаково
92 607 408    ;0;- Базарно-Матакское;с Базарные Матаки
92 607 412    ;3;- Борискинское;с Борискино
92 607 416    ;2;- Верхнеколчуринское;с Верхнее Колчурино
92 607 420    ;5;- Каргопольское;с Каргополь
92 607 424    ;4;- Кошкинское;с Кошки
92 607 428    ;3;- Нижнеалькеевское;с Нижнее Алькеево
92 607 432    ;6;- Нижнекачеевское;с Нижнее Качеево
92 607 440    ;8;- Новоургагарское;с Новые Ургагары
92 607 444    ;7;- Салманское;с Салманы
92 607 448    ;6;- Староалпаровское;с Старое Алпарово
92 607 452    ;9;- Старокамкинское;с Старое Камкино
92 607 456    ;8;- Староматакское;с Старые Матаки
92 607 460    ;0;- Старосалмановское;с Старые Салманы
92 607 464    ;9;- Старохурадинское;с Старая Хурада
92 607 468    ;9;- Старочелнинское;с Старые Челны
92 607 470    ;7;- Тяжбердинское;с Тяжбердино
92 607 472    ;1;- Чувашско-Бродское;с Чувашский Брод
92 607 476    ;0;- Чувашско-Бурнаевское;с Чувашское Бурнаево
92 607 484    ;2;- Шибашинское;с Русские Шибаши
92 607 488    ;1;- Юхмачинское;с Юхмачи
92 608 000    ;5;Альметьевский муниципальный район;г Альметьевск
92 608 100    ;0;Городские поселения Альметьевского муниципального района/;
92 608 101    ;8;- город Альметьевск;г Альметьевск
92 608 105    ;7;- поселок городского типа Нижняя Мактама;пгт Нижняя Мактама
92 608 400    ;7;Сельские поселения Альметьевского муниципального района/;
92 608 403    ;9;- Абдрахмановское;с Абдрахманово
92 608 404    ;6;- Альметьевское;п Молодежный
92 608 406    ;0;- Багряж-Никольское;д Дальняя Ивановка
92 608 409    ;2;- Бишмунчинское;с Бишмунча
92 608 412    ;8;- Борискинское;с Борискино
92 608 413    ;5;- Бутинское;с Бута
92 608 415    ;3;- Старосуркинское;с Старое Суркино
92 608 416    ;7;- Васильевское;с Васильевка
92 608 418    ;1;- Верхнеакташское;с Верхний Акташ
92 608 419    ;9;- Верхнемактаминское;с Верхняя Мактама
92 608 421    ;7;- Елховское;с Елхово
92 608 422    ;4;- Ерсубайкинское;с Ерсубайкино
92 608 424    ;9;- Аппаковское;с Аппаково
92 608 427    ;0;- Калейкинское;с Калейкино
92 608 428    ;8;- Кама-Исмагиловское;с Кама-Исмагилово
92 608 430    ;6;- Сиренькинское;д Чувашское Сиренькино
92 608 433    ;8;- Кичуйское;с Кичуй
92 608 434    ;5;- Кичучатовское;с Кичучатово
92 608 436    ;9;- Клементейкинское;с Клементейкино
92 608 439    ;1;- Кузайкинское;с Кузайкино
92 608 440    ;2;- Кульшариповское;с Кульшарипово
92 608 441    ;1;- Лесно-Калейкинское;п ж/д ст Калейкино
92 608 442    ;7;- Маметьевское;с Маметьево
92 608 445    ;9;- Миннибаевское;с Миннибаево
92 608 447    ;3;- Нижнеабдулловское;с Нижнее Абдулово
92 608 448    ;0;- Новокашировское;с Новое Каширово
92 608 451    ;6;- Новонадыровское;с Новое Надырово
92 608 454    ;8;- Новоникольское;с Новоникольск
92 608 457    ;4;- Новотроицкое;с Новотроицкое
92 608 459    ;4;- Русско-Акташское;с Русский Акташ
92 608 460    ;5;- Старомихайловское;с Старая Михайловка
92 608 463    ;7;- Сулеевское;с Сулеево
92 608 464    ;4;- Тайсугановское;с Тайсуганово
92 608 469    ;0;- Ямашинское;с Ямаши
92 608 472    ;6;- Ямашское;с Ямаш
92 610 000    ;2;Апастовский муниципальный район;пгт Апастово
92 610 100    ;8;Городские поселения Апастовского муниципального района/;
92 610 151    ;7;- поселок городского типа Апастово;пгт Апастово
92 610 400    ;4;Сельские поселения Апастовского муниципального района/;
92 610 403    ;6;- Альмендеровское;с Альмендерово
92 610 410    ;0;- Бакрчинское;с Бакрче
92 610 412    ;5;- Бишевское;с Бишево
92 610 415    ;7;- Большеболгоярское;с Малые Болгояры
92 610 417    ;1;- Большекокузское;с Большие Кокузы
92 610 425    ;3;- Булым-Булыхчинское;с Булым-Булыхчи
92 610 430    ;3;- Верхнеаткозинское;с Верхнее Аткозино
92 610 433    ;5;- Верхнеиндырчинское;с Верхний Индырчи
92 610 436    ;7;- Деушевское;с Деушево
92 610 439    ;9;- Ишеевское;с Идряс-Теникеево
92 610 442    ;4;- Кзыл-Тауское;с Кзыл-Тау
92 610 444    ;9;- Каратунское;п ж/д ст Каратун
92 610 448    ;8;- Куштовское;с Куштово
92 610 453    ;8;- Табар-Черкийское;д Табар-Черки
92 610 455    ;2;- Тутаевское;с Тутаево
92 610 456    ;0;- Сатламышевское;с Сатламышево
92 610 459    ;1;- Среднебалтаевское;с Среднее Балтаево
92 610 462    ;7;- Староюмралинское;с Старый Юмралы
92 610 474    ;8;- Черемшанское;с Черемшан
92 610 477    ;5;- Чуру-Барышевское;с Чуру-Барышево
92 610 483    ;7;- Шамбулыхчинское;с Эбалаково
92 612 000    ;1;Арский муниципальный район;г Арск
92 612 100    ;7;Городские поселения Арского муниципального района/;
92 612 151    ;6;- город Арск;г Арск
92 612 400    ;3;Сельские поселения Арского муниципального района/;
92 612 403    ;5;- Апазовское;с Апазово
92 612 406    ;7;- Урнякское;п Урняк
92 612 415    ;6;- Среднекорсинское;д Средняя Корса
92 612 422    ;0;- Качелинское;с Качелино
92 612 439    ;8;- Старокырлайское;с Нижние Метески
92 612 442    ;3;- Наласинское;с Наласа
92 612 450    ;5;- Новокинерское;с Новый Кинер
92 612 452    ;6;- Новокишитское;с Новый Кишит
92 612 454    ;4;- Новокырлайское;с Новый Кырлай
92 612 462    ;6;- Сизинское;с Смак-Корса
92 612 465    ;8;- Среднеатынское;д Нижние Аты
92 612 474    ;7;- Старочурилинское;с Старое Чурилино
92 612 480    ;4;- Ташкичинское;с Ашитбаш
92 612 486    ;8;- Утар-Атынское;с Утар-Аты
92 612 496    ;4;- Шушмабашское;с Шушмабаш
92 612 498    ;9;- Янга-Салское;с Янга-Сала
92 613 000    ;6;Атнинский муниципальный район;с Большая Атня
92 613 400    ;8;Сельские поселения Атнинского муниципального района/;
92 613 408    ;6;- Большеатнинское;с Большая Атня
92 613 410    ;4;- Большеменгерское;с Большой Менгер
92 613 415    ;0;- Верхнесердинское;с Верхняя Серда
92 613 425    ;7;- Коморгузинское;с Коморгузя
92 613 430    ;7;- Кубянское;с Кубян
92 613 434    ;6;- Кулле-Киминское;с Кулле-Кими
92 613 437    ;8;- Кунгерское;с Кунгер
92 613 440    ;3;- Кшкловское;с Кшклово
92 613 445    ;1;- Нижнеберескинское;с Нижняя Береске
92 613 447    ;4;- Нижнекуюкское;с Нижний Куюк
92 613 457    ;0;- Новошашинское;с Новые Шаши
92 613 470    ;2;- Узюмское;с Таш-Чишма
92 614 000    ;0;Бавлинский муниципальный район;г Бавлы
92 614 100    ;6;Городские поселения Бавлинского муниципального района/;
92 614 101    ;3;- город Бавлы;г Бавлы
92 614 400    ;2;Сельские поселения Бавлинского муниципального района/;
92 614 404    ;1;- Александровское;с Александровка
92 614 416    ;2;- Новозареченское;п Новозареченск
92 614 424    ;4;- Исергаповское;с Исергапово
92 614 432    ;6;- Кзыл-Ярское;с Кзыл-Яр
92 614 436    ;5;- Крым-Сарайское;с Крым-Сарай
92 614 440    ;8;- Покровско-Урустамакское;с Покровский Урустамак
92 614 444    ;7;- Поповское;с Поповка
92 614 448    ;6;- Потапово-Тумбарлинское;с Потапово-Тумбарла
92 614 452    ;9;- Салиховское;с Новые Чути
92 614 460    ;0;- Татарско-Кандызское;с Татарский Кандыз
92 614 468    ;9;- Тумбарлинское;с Татарская Тумбарла
92 614 472    ;1;- Удмуртско-Ташлинское;с Алексеевка
92 614 480    ;3;- Шалтинское;с Шалты
92 615 000    ;5;Балтасинский муниципальный район;пгт Балтаси
92 615 100    ;0;Городские поселения Балтасинского муниципального района/;
92 615 151    ;4;- поселок городского типа Балтаси;пгт Балтаси
92 615 400    ;7;Сельские поселения Балтасинского муниципального района/;
92 615 407    ;8;- Бурбашское;с Бурбаш
92 615 408    ;5;- Бурнакское;д Бурнак
92 615 410    ;3;- Смаильское;д Смаиль
92 615 415    ;0;- Верхнесубашское;с Верхний Субаш
92 615 420    ;2;- Кугунурское;с Кугунур
92 615 425    ;6;- Карадуванское;д Карадуван
92 615 428    ;8;- Малолызинское;с Малые Лызи
92 615 430    ;6;- Норминское;с Норма
92 615 435    ;2;- Нуринерское;с Нуринер
92 615 440    ;2;- Пижмарское;с Пижмар
92 615 445    ;9;- Салаусское;с Старая Салаусь
92 615 450    ;9;- Сосновское;с Нижняя Сосна
92 615 455    ;5;- Среднекушкетское;с Тюнтер
92 615 460    ;5;- Шишинерское;с Шишинер
92 615 465    ;1;- Ципьинское;с Ципья
92 615 470    ;1;- Шубанское;д Верхний Шубан
92 615 475    ;8;- Янгуловское;с Янгулово
92 617 000    ;4;Бугульминский муниципальный район;г Бугульма
92 617 100    ;7;Городские поселения Бугульминского муниципального района/;
92 617 101    ;7;- город Бугульма;г Бугульма
92 617 155    ;8;- поселок городского типа Карабаш;пгт Карабаш
92 617 400    ;6;Сельские поселения Бугульминского муниципального района/;
92 617 405    ;2;- Акбашское;п ж/д ст Акбаш
92 617 410    ;2;- Большефедоровское;п Победа
92 617 412    ;7;- Восточное;п Восточный
92 617 415    ;9;- Зеленорощинское;д Зеленая Роща
92 617 420    ;9;- Ключевское;с Ключи
92 617 425    ;5;- Вязовское;п Вязовка
92 617 430    ;5;- Кудашевское;с Кудашево
92 617 435    ;1;- Малобугульминское;с Малая Бугульма
92 617 440    ;1;- Наратлинское;с Наратлы
92 617 445    ;8;- Новоалександровское;с Новая Александровка
92 617 450    ;8;- Новосумароковское;с Новое Сумароково
92 617 452    ;2;- Петровское;с Петровка
92 617 455    ;4;- Подгорненское;п Подгорный
92 617 460    ;4;- Березовское;п Березовка
